Date,Open,High,Low,Close,Adj Close,Volume
1995-12-15,0.316964,0.327009,0.282366,0.290179,0.246977,2522889600
1995-12-22,0.291295,0.297991,0.283482,0.285714,0.243176,892729600
1995-12-29,0.285714,0.293527,0.280134,0.281808,0.239852,1173446400
1996-01-05,0.282366,0.316964,0.280134,0.312500,0.265974,1940657600
1996-01-12,0.310268,0.310268,0.271205,0.285156,0.242702,2052646400
1996-01-19,0.276786,0.303571,0.261161,0.270089,0.229878,3418352000
1996-01-26,0.271205,0.279018,0.239816,0.253348,0.215629,2352291200
1996-02-02,0.257813,0.267857,0.245536,0.248884,0.211830,1724419200
1996-02-09,0.248884,0.257813,0.244420,0.250000,0.212780,913729600
1996-02-16,0.251116,0.268973,0.245536,0.266741,0.227028,939377600
1996-02-23,0.266741,0.270089,0.243304,0.245536,0.208980,741529600
1996-03-01,0.246652,0.246652,0.226563,0.230469,0.196156,896246400
1996-03-08,0.229911,0.235491,0.223214,0.228795,0.194732,565208000
1996-03-15,0.232143,0.236607,0.223214,0.224330,0.190931,560851200
1996-03-22,0.225446,0.229911,0.205357,0.215960,0.183808,1157923200
1996-03-29,0.216518,0.231027,0.212054,0.215402,0.183333,584886400
1996-04-05,0.213170,0.236607,0.212054,0.229911,0.195681,676939200
1996-04-12,0.231027,0.232143,0.216518,0.220982,0.188082,639587200
1996-04-19,0.219866,0.227679,0.215402,0.222098,0.189032,685608000
1996-04-26,0.223214,0.224330,0.209821,0.212054,0.180483,747588800
1996-05-03,0.215402,0.244420,0.209821,0.233259,0.198531,1036358400
1996-05-10,0.234375,0.257813,0.232143,0.253348,0.215629,917672000
1996-05-17,0.253348,0.253348,0.229911,0.234375,0.199481,648132800
1996-05-24,0.234375,0.243304,0.220982,0.227679,0.193782,538081600
1996-05-31,0.228795,0.237723,0.213170,0.216518,0.184282,1922547200
1996-06-07,0.214286,0.222517,0.209821,0.219866,0.187132,870531200
1996-06-14,0.220982,0.220982,0.200893,0.203125,0.172883,762675200
1996-06-21,0.204241,0.204241,0.175223,0.184152,0.156735,1165147200
1996-06-28,0.186384,0.191964,0.172991,0.172991,0.147236,625284800
1996-07-05,0.172991,0.177455,0.155134,0.159598,0.135837,943432000
1996-07-12,0.164063,0.194196,0.142857,0.186384,0.158635,1822083200
1996-07-19,0.186384,0.190848,0.177455,0.187500,0.159585,926811200
1996-07-26,0.191964,0.203125,0.188616,0.189732,0.161484,711726400
1996-08-02,0.193080,0.202009,0.185268,0.197545,0.168134,672526400
1996-08-09,0.198661,0.210938,0.197545,0.198661,0.169084,665123200
1996-08-16,0.202009,0.213170,0.197545,0.207589,0.176683,780864000
1996-08-23,0.205357,0.223214,0.205357,0.218750,0.186182,852969600
1996-08-30,0.220982,0.220982,0.204241,0.204241,0.173833,555060800
1996-09-06,0.206473,0.207589,0.180804,0.181920,0.154835,952907200
1996-09-13,0.181920,0.215402,0.181920,0.208705,0.177633,1093265600
1996-09-20,0.208705,0.209821,0.196429,0.199777,0.170034,551028800
1996-09-27,0.198661,0.220982,0.196429,0.199777,0.170034,1210798400
1996-10-04,0.204241,0.218750,0.197545,0.215960,0.183808,781513600
1996-10-11,0.217634,0.247768,0.214286,0.235491,0.200431,2114806400
1996-10-18,0.236607,0.237723,0.216518,0.220982,0.188082,1028417600
1996-10-25,0.222098,0.224330,0.198661,0.205357,0.174783,848456000
1996-11-01,0.208705,0.232143,0.206473,0.231027,0.196631,1016097600
1996-11-08,0.231027,0.235491,0.223214,0.228795,0.194732,556337600
1996-11-15,0.231027,0.232143,0.217634,0.218750,0.186182,581683200
1996-11-22,0.218750,0.227679,0.214286,0.218750,0.186182,384955200
1996-11-29,0.218750,0.227679,0.213170,0.223214,0.189982,825764800
1996-12-06,0.217634,0.226563,0.212054,0.213170,0.181433,822684800
1996-12-13,0.212054,0.213170,0.198661,0.198661,0.169084,737542400
1996-12-20,0.200893,0.216518,0.190848,0.205357,0.174783,1021238400
1996-12-27,0.204241,0.212054,0.185268,0.187500,0.159585,925657600
1997-01-03,0.188616,0.198661,0.154018,0.158482,0.134887,4526267200
1997-01-10,0.157366,0.165179,0.148438,0.149554,0.127288,2019640000
1997-01-17,0.149554,0.156250,0.148438,0.154018,0.131088,1279566400
1997-01-24,0.154018,0.154018,0.147321,0.149554,0.127288,904523200
1997-01-31,0.148438,0.151786,0.135045,0.142857,0.121588,2074374400
1997-02-07,0.147321,0.147321,0.138393,0.143973,0.122538,932848000
1997-02-14,0.145089,0.159598,0.142857,0.151786,0.129188,971768000
1997-02-21,0.150670,0.155134,0.142857,0.151786,0.129188,672929600
1997-02-28,0.150670,0.151786,0.142857,0.148438,0.126338,567985600
1997-03-07,0.149554,0.149554,0.142857,0.146205,0.124438,444393600
1997-03-14,0.146205,0.156250,0.141741,0.154018,0.131088,1075513600
1997-03-21,0.156250,0.171875,0.143555,0.166295,0.141537,1565984000
1997-03-28,0.166295,0.172991,0.154018,0.168527,0.143436,1961792000
1997-04-04,0.170759,0.177455,0.165179,0.168527,0.143436,1286308800
1997-04-11,0.168527,0.171875,0.160714,0.169643,0.144386,633651200
1997-04-18,0.170759,0.170759,0.158482,0.159598,0.135837,454675200
1997-04-25,0.157366,0.160714,0.149554,0.151786,0.129188,515883200
1997-05-02,0.151786,0.152902,0.146205,0.151786,0.129188,480782400
1997-05-09,0.151786,0.160714,0.151786,0.158482,0.134887,785019200
1997-05-16,0.156250,0.157366,0.147321,0.148438,0.126338,429396800
1997-05-23,0.148438,0.156250,0.148438,0.148438,0.126338,347838400
1997-05-30,0.147321,0.152902,0.146205,0.148996,0.126813,429172800
1997-06-06,0.148438,0.151228,0.142857,0.143415,0.122063,450822400
1997-06-13,0.143415,0.147321,0.137277,0.140625,0.119689,639004800
1997-06-20,0.140067,0.140625,0.130580,0.131138,0.111614,901499200
1997-06-27,0.131138,0.132254,0.116071,0.122210,0.104015,1216555200
1997-07-04,0.124442,0.127232,0.113839,0.118304,0.100691,921692800
1997-07-11,0.119420,0.161830,0.118862,0.156250,0.132987,2756824000
1997-07-18,0.159598,0.160156,0.139509,0.141183,0.120163,1178598400
1997-07-25,0.141741,0.158482,0.140625,0.156250,0.132987,1037836800
1997-08-01,0.157366,0.263951,0.156808,0.260603,0.221804,9286278400
1997-08-08,0.248326,0.253348,0.182478,0.205357,0.174783,6049433600
1997-08-15,0.206473,0.224330,0.203125,0.214286,0.182383,1351548800
1997-08-22,0.209263,0.214286,0.195313,0.196429,0.167184,878774400
1997-08-29,0.194754,0.207589,0.191964,0.200893,0.170984,702385600
1997-09-05,0.202009,0.206473,0.189732,0.199777,0.170034,954833600
1997-09-12,0.198103,0.200893,0.191406,0.199219,0.169559,600745600
1997-09-19,0.198103,0.205915,0.187500,0.188616,0.160535,941651200
1997-09-26,0.191964,0.199219,0.188616,0.195871,0.166709,782006400
1997-10-03,0.196429,0.200893,0.189174,0.194196,0.165284,660990400
1997-10-10,0.191964,0.220982,0.186384,0.191964,0.163384,2144900800
1997-10-17,0.188616,0.188616,0.158482,0.158482,0.134887,1663737600
1997-10-24,0.161830,0.165179,0.141741,0.147321,0.125388,1427451200
1997-10-31,0.155134,0.174107,0.148438,0.169643,0.144386,1565894400
1997-11-07,0.168527,0.191964,0.156250,0.160714,0.136787,2991923200
1997-11-14,0.162946,0.169085,0.159598,0.165179,0.140587,694467200
1997-11-21,0.166295,0.166853,0.150670,0.156250,0.132987,520968000
1997-11-28,0.157366,0.160156,0.139509,0.139509,0.118739,1068065600
1997-12-05,0.138951,0.142857,0.123884,0.130022,0.110664,1049921600
1997-12-12,0.131696,0.132813,0.122768,0.123326,0.104965,979428800
1997-12-19,0.121094,0.125000,0.115513,0.117188,0.099741,906752000
1997-12-26,0.116629,0.121652,0.113839,0.117188,0.099741,1134940800
1998-01-02,0.121652,0.178571,0.120536,0.162388,0.138211,4998100800
1998-01-09,0.161830,0.178013,0.152902,0.171317,0.145811,3188337600
1998-01-16,0.173549,0.176339,0.165737,0.171875,0.146286,1007854400
1998-01-23,0.172991,0.175781,0.165179,0.165179,0.140587,854840000
1998-01-30,0.163504,0.168527,0.155134,0.163504,0.139161,1610268800
1998-02-06,0.164063,0.174665,0.162946,0.172991,0.147236,1534444800
1998-02-13,0.171317,0.186942,0.169643,0.182478,0.155310,1284998400
1998-02-20,0.183036,0.210379,0.176897,0.209821,0.178582,2567297600
1998-02-27,0.208147,0.220982,0.193080,0.214844,0.182858,2747068800
1998-03-06,0.213170,0.241071,0.200893,0.241071,0.205180,3913000000
1998-03-13,0.243304,0.243304,0.231027,0.238839,0.203280,1815833600
1998-03-20,0.238281,0.250000,0.219866,0.237165,0.201855,1896484800
1998-03-27,0.237723,0.248326,0.235491,0.243862,0.207555,1154384000
1998-04-03,0.242188,0.243304,0.220424,0.228795,0.194732,1238865600
1998-04-10,0.228795,0.264509,0.223214,0.255580,0.217529,3011612800
1998-04-17,0.255022,0.263393,0.242746,0.247210,0.210405,2218216000
1998-04-24,0.247768,0.252232,0.234375,0.244420,0.208030,1232000000
1998-05-01,0.245536,0.273438,0.239955,0.269531,0.229403,2624406400
1998-05-08,0.268415,0.282366,0.264509,0.268415,0.228453,1670748800
1998-05-15,0.268415,0.271205,0.253348,0.257813,0.219429,1044411200
1998-05-22,0.256696,0.256696,0.228795,0.244978,0.208505,1247052800
1998-05-29,0.245536,0.246652,0.228795,0.239397,0.203755,1016993600
1998-06-05,0.239955,0.258929,0.235491,0.248326,0.211355,935043200
1998-06-12,0.246652,0.255022,0.242746,0.243862,0.207555,797372800
1998-06-19,0.244420,0.257254,0.238839,0.255022,0.217054,968788800
1998-06-26,0.254464,0.268415,0.247768,0.258929,0.220379,1020588800
1998-07-03,0.263393,0.300223,0.260045,0.282924,0.240802,2011844800
1998-07-10,0.287388,0.340402,0.283482,0.334821,0.284972,4722760000
1998-07-17,0.332589,0.332589,0.305804,0.311942,0.265500,1876806400
1998-07-24,0.315848,0.328125,0.294643,0.325893,0.277374,1520915200
1998-07-31,0.327009,0.329241,0.296875,0.329241,0.280223,1671488000
1998-08-07,0.332031,0.366071,0.321429,0.352121,0.299697,3626649600
1998-08-14,0.363281,0.390625,0.352679,0.362723,0.308720,2865520000
1998-08-21,0.357143,0.388951,0.318080,0.334821,0.284972,3439844800
1998-08-28,0.331473,0.343750,0.273438,0.309152,0.263125,3922307200
1998-09-04,0.316964,0.341518,0.301339,0.340402,0.289722,1661643200
1998-09-11,0.343750,0.353795,0.320313,0.321429,0.273574,1561179200
1998-09-18,0.321987,0.353237,0.315290,0.343750,0.292572,1629644800
1998-09-25,0.340960,0.358817,0.315848,0.318638,0.271199,1476238400
1998-10-02,0.316964,0.323661,0.254464,0.275112,0.234153,2589888000
1998-10-09,0.283482,0.368862,0.274554,0.327009,0.278323,5353454400
1998-10-16,0.331473,0.340960,0.319196,0.328125,0.279273,2221419200
1998-10-23,0.328125,0.347656,0.313058,0.325335,0.276899,2078305600
1998-10-30,0.328683,0.351563,0.323661,0.340960,0.290197,2176865600
1998-11-06,0.338170,0.341518,0.292411,0.303571,0.258375,3885716800
1998-11-13,0.311942,0.332031,0.309710,0.319196,0.271674,2063264000
1998-11-20,0.325335,0.328683,0.310268,0.313616,0.266924,1600726400
1998-11-27,0.313058,0.329241,0.282366,0.300781,0.256000,3168860800
1998-12-04,0.306362,0.307478,0.282366,0.285714,0.243176,2952241600
1998-12-11,0.287946,0.305246,0.285714,0.298549,0.254101,2161118400
1998-12-18,0.297991,0.361607,0.296875,0.350446,0.298271,3734763200
1998-12-25,0.348214,0.370536,0.348214,0.365513,0.311095,1621715200
1999-01-01,0.376116,0.402344,0.357143,0.401786,0.341967,5140587200
1999-01-08,0.415737,0.422433,0.366629,0.369420,0.314420,4832217600
1999-01-15,0.373326,0.377790,0.334821,0.346540,0.294947,2919504000
1999-01-22,0.336496,0.369420,0.330915,0.364955,0.310620,1992379200
1999-01-29,0.367746,0.374442,0.337054,0.338170,0.287823,1631313600
1999-02-05,0.341518,0.354911,0.316964,0.353795,0.301121,3075408000
1999-02-12,0.349330,0.349330,0.317522,0.321429,0.273574,1525361600
1999-02-19,0.323661,0.353237,0.323103,0.329799,0.280698,1459897600
1999-02-26,0.325893,0.330357,0.289063,0.298549,0.254101,2498753600
1999-03-05,0.306362,0.309710,0.285714,0.287388,0.244601,2358339200
1999-03-12,0.288504,0.321987,0.288504,0.316964,0.269774,1616787200
1999-03-19,0.320871,0.321429,0.290179,0.301897,0.256950,2345784000
1999-03-26,0.301339,0.331473,0.294643,0.321987,0.274049,2061640000
1999-04-02,0.321429,0.342076,0.321429,0.329241,0.280223,1797745600
1999-04-09,0.323661,0.332589,0.306362,0.319196,0.271674,3492249600
1999-04-16,0.320313,0.327009,0.299107,0.324777,0.276424,3039467200
1999-04-23,0.323661,0.409040,0.323661,0.383929,0.326769,5825120000
1999-04-30,0.392857,0.446429,0.392857,0.397321,0.338167,4766451200
1999-05-07,0.398438,0.419085,0.381696,0.412388,0.350991,1976956800
1999-05-14,0.402902,0.410714,0.379464,0.379464,0.322969,1571763200
1999-05-21,0.383929,0.396205,0.365513,0.388393,0.330568,1864934400
1999-05-28,0.386719,0.428571,0.385045,0.423549,0.360490,1671723200
1999-06-04,0.425223,0.437500,0.421875,0.429688,0.365715,1771459200
1999-06-11,0.429688,0.433036,0.402902,0.414063,0.352417,921939200
1999-06-18,0.405134,0.421875,0.377232,0.377790,0.321544,1459147200
1999-06-25,0.379464,0.419085,0.375558,0.404576,0.344342,1444699200
1999-07-02,0.406529,0.491629,0.403460,0.486607,0.414160,3301692800
1999-07-09,0.486607,0.505580,0.458147,0.475446,0.404661,3512230400
1999-07-16,0.478795,0.498326,0.456473,0.467634,0.398012,2539768000
1999-07-23,0.471540,0.494420,0.454241,0.481027,0.409411,1580532800
1999-07-30,0.486607,0.517857,0.465402,0.488839,0.416060,1807926400
1999-08-06,0.482701,0.547991,0.477679,0.535714,0.455956,2601513600
1999-08-13,0.541295,0.553571,0.522879,0.524554,0.446458,1914897600
1999-08-20,0.529018,0.563616,0.519531,0.554688,0.472105,1885430400
1999-08-27,0.560268,0.637835,0.553571,0.630022,0.536223,3101750400
1999-09-03,0.642299,0.695871,0.629464,0.674665,0.574220,3916348800
1999-09-10,0.678571,0.706473,0.659598,0.685826,0.583719,1900516800
1999-09-17,0.690290,0.715402,0.562500,0.565290,0.481129,6358430400
1999-09-24,0.565848,0.598354,0.512835,0.565290,0.481129,5108398400
1999-10-01,0.554688,0.621652,0.531250,0.592634,0.504402,3298512000
1999-10-08,0.590960,0.654576,0.566964,0.653460,0.556172,3745212800
1999-10-15,0.635045,0.688058,0.611049,0.679688,0.578495,4847024000
1999-10-22,0.688616,0.705357,0.654576,0.695313,0.591794,2054696000
1999-10-29,0.703683,0.762277,0.690290,0.746652,0.635489,1908412800
1999-11-05,0.755580,0.872628,0.750000,0.823661,0.701033,3024683200
1999-11-12,0.820871,0.845982,0.780134,0.800223,0.681084,1502177600
1999-11-19,0.799107,0.850446,0.786272,0.845424,0.719556,1273294400
1999-11-26,0.845982,0.987723,0.832589,0.983817,0.837344,2625336000
1999-12-03,1.001674,1.053571,0.900670,0.939732,0.799823,2827272000
1999-12-10,0.940290,0.975446,0.813058,0.877790,0.747103,2690396800
1999-12-17,0.900670,0.933594,0.862723,0.924107,0.786524,1643196800
1999-12-24,0.931920,0.932478,0.848214,0.895647,0.762302,907614400
1999-12-31,0.901228,1.004464,0.848214,0.848214,0.721931,2758280000
2000-01-07,0.861607,0.912946,0.772321,0.863839,0.735229,3416100800
2000-01-14,0.892857,1.084821,0.887277,1.013393,0.862517,3278329600
2000-01-21,1.020089,1.020089,0.914063,0.982143,0.835920,2141249600
2000-01-28,0.965960,0.989955,0.843750,0.922433,0.785100,2382452800
2000-02-04,0.928013,1.045759,0.925223,1.013393,0.862517,1877377600
2000-02-11,1.014509,1.070871,0.966518,1.025670,0.872966,1733278400
2000-02-18,1.023438,1.063616,0.952567,1.028599,0.875459,1505268800
2000-02-25,1.025112,1.179129,0.967634,1.089286,0.927111,2334696000
2000-03-03,1.114955,1.152902,1.055804,1.091518,0.929011,1354886400
2000-03-10,1.086496,1.142299,1.017857,1.085379,0.923786,1802852800
2000-03-17,1.072545,1.342634,1.068080,1.261719,1.073873,2164422400
2000-03-24,1.271763,1.292411,1.119978,1.122768,0.955609,1583299200
2000-03-31,1.137835,1.245536,1.042411,1.117746,0.951334,2110819200
2000-04-07,1.136161,1.185268,0.936384,1.016183,0.864892,2467483200
