Date_Text,Open,High,Low,Adj Close,Close,Volume
01/00/1900, $123.25 , $124.75 , $122.00 , $79.95 , $123.31 ,"21,740,600"
01/00/1900, $123.38 , $128.50 , $121.72 , $82.83 , $127.75 ,"36,948,400"
01/00/1900, $127.69 , $127.69 , $120.38 , $80.64 , $124.38 ,"45,376,100"
01/00/1900, $125.30 , $127.94 , $121.78 , $79.46 , $122.56 ,"27,529,300"
01/00/1900, $123.28 , $128.30 , $121.91 , $82.77 , $127.66 ,"31,565,200"
01/00/1900, $128.69 , $128.69 , $123.22 , $80.44 , $124.06 ,"44,189,200"
01/00/1900, $125.09 , $126.09 , $121.33 , $80.15 , $123.63 ,"44,309,200"
01/00/1900, $124.75 , $125.75 , $122.22 , $80.56 , $124.25 ,"29,134,700"
01/00/1900, $124.44 , $128.84 , $122.69 , $80.11 , $123.56 ,"46,991,800"
01/00/1900, $123.66 , $128.13 , $121.78 , $82.69 , $127.55 ,"44,099,600"
01/00/1900, $128.28 , $131.19 , $127.25 , $83.88 , $129.38 ,"28,515,800"
01/00/1900, $129.94 , $132.63 , $129.50 , $84.08 , $129.69 ,"23,499,000"
01/00/1900, $130.06 , $130.59 , $125.63 , $83.56 , $128.56 ,"33,397,800"
01/00/1900, $129.16 , $131.61 , $128.13 , $84.06 , $129.34 ,"26,362,500"
01/00/1900, $130.94 , $135.50 , $130.25 , $87.66 , $134.88 ,"27,695,900"
01/00/1900, $133.47 , $136.47 , $131.00 , $85.49 , $131.53 ,"47,462,500"
01/00/1900, $132.69 , $136.75 , $128.38 , $88.27 , $135.81 ,"38,799,500"
01/00/1900, $136.50 , $137.50 , $131.50 , $86.60 , $133.25 ,"35,114,200"
01/00/1900, $133.44 , $135.84 , $131.84 , $87.74 , $135.00 ,"53,439,200"
01/00/1900, $134.84 , $138.00 , $131.50 , $86.95 , $133.78 ,"39,302,300"
01/00/1900, $133.63 , $135.59 , $132.38 , $86.66 , $133.34 ,"30,627,700"
01/00/1900, $133.84 , $133.84 , $128.00 , $84.62 , $130.20 ,"59,197,700"
01/00/1900, $130.13 , $133.36 , $128.02 , $86.58 , $133.22 ,"29,551,000"
01/00/1900, $133.44 , $134.19 , $129.09 , $84.37 , $129.81 ,"37,470,000"
01/00/1900, $130.69 , $135.56 , $129.55 , $87.29 , $134.31 ,"31,428,100"
01/00/1900, $134.47 , $135.25 , $130.66 , $85.86 , $131.70 ,"33,401,900"
01/00/1900, $132.69 , $139.50 , $132.50 , $90.88 , $139.41 ,"42,553,500"
01/00/1900, $139.25 , $140.75 , $138.52 , $91.59 , $140.50 ,"24,530,100"
01/00/1900, $140.94 , $142.16 , $138.66 , $92.45 , $141.81 ,"20,926,500"
01/00/1900, $142.19 , $142.25 , $135.13 , $88.49 , $135.75 ,"28,547,900"
01/00/1900, $134.88 , $137.31 , $132.56 , $86.54 , $132.75 ,"27,952,300"
01/00/1900, $132.75 , $134.75 , $128.84 , $84.99 , $130.38 ,"35,868,500"
01/00/1900, $130.59 , $133.25 , $127.00 , $86.80 , $133.16 ,"36,257,100"
01/00/1900, $133.13 , $134.84 , $131.69 , $87.29 , $133.91 ,"23,202,300"
01/00/1900, $134.81 , $138.78 , $134.66 , $88.05 , $135.06 ,"31,492,300"
01/00/1900, $135.34 , $136.50 , $130.66 , $88.64 , $135.97 ,"43,026,700"
01/00/1900, $136.06 , $136.63 , $133.69 , $88.57 , $135.88 ,"19,832,700"
01/00/1900, $135.13 , $135.47 , $130.31 , $87.19 , $133.75 ,"36,960,900"
01/00/1900, $133.94 , $134.00 , $126.31 , $83.51 , $127.75 ,"51,145,200"
01/00/1900, $128.75 , $129.75 , $125.56 , $83.98 , $128.47 ,"44,240,000"
01/00/1900, $129.19 , $133.88 , $128.69 , $87.52 , $133.88 ,"44,835,700"
01/00/1900, $133.59 , $134.13 , $124.50 , $81.63 , $124.88 ,"48,238,300"
01/00/1900, $124.94 , $131.22 , $123.44 , $85.04 , $130.09 ,"51,326,100"
01/00/1900, $129.31 , $137.69 , $127.81 , $89.56 , $137.00 ,"41,302,200"
01/00/1900, $136.50 , $139.11 , $134.59 , $90.13 , $137.88 ,"33,084,700"
01/00/1900, $137.00 , $139.98 , $136.08 , $91.36 , $139.75 ,"32,185,500"
01/00/1900, $139.84 , $143.00 , $139.41 , $93.16 , $142.50 ,"28,514,400"
01/00/1900, $142.44 , $143.00 , $140.00 , $92.46 , $141.44 ,"16,227,000"
01/00/1900, $140.88 , $145.34 , $139.00 , $94.03 , $143.84 ,"38,754,500"
01/00/1900, $143.53 , $143.72 , $139.38 , $92.75 , $141.88 ,"30,066,500"
01/00/1900, $141.44 , $143.31 , $140.03 , $93.28 , $142.69 ,"27,459,200"
01/00/1900, $142.56 , $146.48 , $141.09 , $95.99 , $146.48 ,"23,689,200"
01/00/1900, $146.50 , $147.56 , $145.06 , $96.25 , $146.88 ,"16,590,500"
01/00/1900, $148.25 , $148.25 , $137.25 , $95.51 , $145.75 ,"42,725,700"
01/00/1900, $146.25 , $147.47 , $142.88 , $96.31 , $146.97 ,"32,748,700"
01/00/1900, $145.34 , $147.00 , $143.81 , $94.65 , $144.44 ,"24,691,300"
01/00/1900, $145.66 , $145.84 , $135.53 , $89.04 , $135.88 ,"45,836,400"
01/00/1900, $135.81 , $144.00 , $135.00 , $93.45 , $142.59 ,"38,317,400"
01/00/1900, $142.56 , $144.56 , $138.03 , $90.89 , $138.69 ,"35,834,100"
01/00/1900, $139.78 , $141.22 , $134.63 , $88.67 , $135.31 ,"45,445,900"
01/00/1900, $135.19 , $137.47 , $133.09 , $87.37 , $133.33 ,"56,469,300"
01/00/1900, $133.38 , $141.72 , $132.72 , $92.48 , $141.13 ,"48,878,800"
01/00/1900, $140.81 , $142.00 , $135.03 , $91.83 , $140.13 ,"57,263,100"
01/00/1900, $136.69 , $148.00 , $135.69 , $96.29 , $146.94 ,"64,979,500"
01/00/1900, $146.88 , $155.75 , $144.50 , $100.89 , $153.56 ,"57,492,300"
01/00/1900, $153.38 , $153.78 , $147.13 , $98.79 , $150.38 ,"40,621,500"
01/00/1900, $150.13 , $153.00 , $141.39 , $99.49 , $151.44 ,"48,883,000"
01/00/1900, $151.75 , $153.11 , $133.50 , $89.35 , $136.00 ,"71,239,600"
01/00/1900, $135.19 , $145.13 , $134.69 , $94.48 , $143.81 ,"50,078,700"
01/00/1900, $141.50 , $148.75 , $140.50 , $95.33 , $145.09 ,"59,044,900"
01/00/1900, $146.56 , $148.48 , $139.78 , $94.30 , $143.53 ,"43,196,900"
01/00/1900, $142.75 , $143.47 , $137.75 , $93.83 , $142.81 ,"34,030,200"
01/00/1900, $142.75 , $147.72 , $140.41 , $92.72 , $141.13 ,"29,384,700"
01/00/1900, $141.25 , $141.81 , $136.50 , $90.66 , $138.00 ,"42,993,000"
01/00/1900, $140.00 , $149.09 , $139.47 , $97.13 , $147.84 ,"29,343,000"
01/00/1900, $147.47 , $148.22 , $145.63 , $96.31 , $146.59 ,"25,584,900"
01/00/1900, $146.97 , $148.88 , $144.63 , $96.31 , $146.59 ,"28,107,200"
01/00/1900, $146.47 , $149.16 , $143.88 , $95.08 , $144.38 ,"27,055,700"
01/00/1900, $145.38 , $146.98 , $143.52 , $95.67 , $145.28 ,"28,474,400"
01/00/1900, $145.44 , $148.78 , $144.22 , $97.53 , $148.09 ,"13,182,800"
01/00/1900, $147.88 , $151.25 , $147.16 , $99.60 , $151.25 ,"24,828,600"
01/00/1900, $150.98 , $151.98 , $147.69 , $97.26 , $147.69 ,"27,173,000"
01/00/1900, $148.13 , $148.86 , $141.52 , $93.57 , $142.09 ,"36,330,200"
01/00/1900, $142.94 , $146.72 , $142.06 , $96.39 , $146.38 ,"24,945,600"
01/00/1900, $146.72 , $149.22 , $145.56 , $97.07 , $147.41 ,"22,485,100"
01/00/1900, $147.78 , $150.44 , $147.06 , $98.57 , $149.69 ,"24,001,500"
01/00/1900, $150.03 , $151.63 , $149.28 , $99.60 , $151.25 ,"18,290,300"
01/00/1900, $151.25 , $153.59 , $150.34 , $100.43 , $152.50 ,"21,099,700"
01/00/1900, $151.88 , $152.20 , $149.33 , $98.66 , $149.81 ,"15,576,700"
01/00/1900, $149.75 , $151.19 , $146.00 , $96.15 , $146.00 ,"23,881,000"
01/00/1900, $146.38 , $146.97 , $142.42 , $95.91 , $145.28 ,"31,969,200"
01/00/1900, $145.94 , $146.33 , $142.13 , $94.82 , $143.63 ,"38,584,900"
01/00/1900, $144.28 , $145.75 , $139.75 , $93.13 , $141.06 ,"35,595,700"
01/00/1900, $141.31 , $141.31 , $132.78 , $90.82 , $137.56 ,"45,074,400"
01/00/1900, $137.41 , $141.19 , $130.16 , $92.36 , $139.91 ,"40,528,800"
01/00/1900, $139.94 , $141.94 , $134.03 , $91.95 , $139.28 ,"39,287,000"
01/00/1900, $138.44 , $143.91 , $138.16 , $94.26 , $142.78 ,"41,242,300"
01/00/1900, $143.16 , $144.30 , $136.53 , $90.20 , $136.63 ,"34,601,900"
01/00/1900, $135.63 , $140.11 , $133.02 , $90.21 , $136.64 ,"47,027,100"
01/00/1900, $135.75 , $136.38 , $132.13 , $89.02 , $134.84 ,"22,291,300"
01/00/1900, $136.47 , $136.69 , $129.75 , $87.29 , $132.22 ,"37,031,000"
01/00/1900, $131.88 , $139.47 , $131.50 , $88.45 , $133.97 ,"45,573,400"
01/00/1900, $137.38 , $139.56 , $130.56 , $86.46 , $130.97 ,"34,242,700"
01/00/1900, $132.06 , $134.97 , $125.53 , $86.71 , $130.94 ,"51,360,700"
01/00/1900, $130.84 , $134.28 , $130.28 , $86.87 , $131.19 ,"26,652,700"
01/00/1900, $132.00 , $136.00 , $127.56 , $85.55 , $129.19 ,"50,299,500"
01/00/1900, $129.88 , $133.72 , $127.69 , $87.41 , $132.00 ,"35,562,900"
01/00/1900, $132.00 , $136.19 , $131.52 , $88.75 , $134.02 ,"32,283,100"
01/00/1900, $134.25 , $137.31 , $133.56 , $89.98 , $135.88 ,"39,669,000"
01/00/1900, $135.50 , $138.70 , $134.75 , $89.27 , $134.80 ,"39,997,600"
01/00/1900, $134.80 , $136.70 , $131.26 , $87.31 , $131.84 ,"33,064,600"
01/00/1900, $131.70 , $134.17 , $129.30 , $86.35 , $130.40 ,"33,156,800"
01/00/1900, $131.04 , $131.14 , $121.80 , $82.75 , $124.96 ,"58,125,400"
01/00/1900, $125.80 , $127.84 , $121.75 , $81.86 , $123.61 ,"64,980,800"
01/00/1900, $124.15 , $127.75 , $123.11 , $81.69 , $123.36 ,"34,657,200"
01/00/1900, $122.34 , $122.50 , $114.81 , $76.16 , $115.01 ,"115,629,200"
01/00/1900, $115.76 , $118.46 , $108.04 , $76.01 , $114.48 ,"85,642,800"
01/00/1900, $115.70 , $118.65 , $112.14 , $77.48 , $116.69 ,"55,021,700"
01/00/1900, $116.30 , $117.38 , $109.30 , $75.23 , $113.30 ,"74,741,900"
01/00/1900, $114.00 , $118.99 , $112.78 , $78.92 , $118.85 ,"48,863,400"
01/00/1900, $118.29 , $126.00 , $116.91 , $82.67 , $124.50 ,"72,192,900"
01/00/1900, $123.65 , $125.84 , $120.95 , $83.52 , $125.78 ,"45,274,600"
01/00/1900, $126.45 , $127.69 , $123.44 , $84.55 , $127.34 ,"52,989,300"
01/00/1900, $126.86 , $127.50 , $124.40 , $83.10 , $125.15 ,"38,252,000"
01/00/1900, $124.90 , $130.08 , $124.46 , $86.15 , $129.74 ,"51,112,900"
01/00/1900, $129.84 , $132.09 , $127.90 , $85.06 , $128.10 ,"47,532,800"
01/00/1900, $128.22 , $128.35 , $125.00 , $84.15 , $126.73 ,"37,768,200"
01/00/1900, $126.80 , $129.23 , $126.08 , $84.33 , $127.00 ,"42,329,700"
01/00/1900, $126.71 , $126.99 , $120.40 , $80.91 , $121.85 ,"53,430,100"
01/00/1900, $121.65 , $124.31 , $120.89 , $81.80 , $122.85 ,"52,358,900"
01/00/1900, $123.28 , $124.01 , $120.57 , $81.64 , $122.60 ,"46,611,200"
01/00/1900, $122.80 , $124.32 , $119.05 , $79.27 , $119.05 ,"29,009,100"
01/00/1900, $119.49 , $122.32 , $117.09 , $81.40 , $122.24 ,"54,735,200"
01/00/1900, $121.77 , $122.98 , $119.83 , $80.80 , $121.34 ,"38,883,100"
01/00/1900, $121.80 , $121.88 , $116.75 , $80.45 , $120.81 ,"53,799,700"
01/00/1900, $121.19 , $123.25 , $120.30 , $81.20 , $121.94 ,"54,293,000"
01/00/1900, $121.35 , $121.51 , $117.34 , $79.43 , $119.29 ,"57,890,800"
01/00/1900, $119.60 , $120.35 , $116.01 , $77.74 , $116.75 ,"51,469,600"
01/00/1900, $116.80 , $119.13 , $115.78 , $79.25 , $119.02 ,"57,082,300"
01/00/1900, $118.97 , $119.20 , $112.04 , $76.01 , $114.15 ,"69,329,700"
01/00/1900, $113.85 , $116.17 , $108.63 , $72.40 , $108.72 ,"100,737,400"
01/00/1900, $107.70 , $110.35 , $107.70 , $73.28 , $110.05 ,"23,408,700"
01/00/1900, $101.00 , $106.40 , $93.80 , $64.78 , $97.28 ,"183,182,700"
01/00/1900, $99.72 , $109.62 , $99.06 , $69.81 , $104.44 ,"111,827,300"
01/00/1900, $103.90 , $108.97 , $102.83 , $71.67 , $107.23 ,"134,806,500"
01/00/1900, $106.27 , $110.30 , $105.52 , $73.19 , $109.50 ,"103,300,800"
01/00/1900, $108.63 , $111.15 , $106.01 , $71.75 , $107.35 ,"99,714,900"
01/00/1900, $107.30 , $111.79 , $106.74 , $73.74 , $110.32 ,"101,759,500"
01/00/1900, $110.16 , $110.55 , $105.56 , $73.02 , $109.25 ,"120,413,000"
01/00/1900, $110.12 , $114.08 , $109.85 , $75.34 , $112.72 ,"97,350,600"
01/00/1900, $111.00 , $115.40 , $110.00 , $76.44 , $114.36 ,"96,541,400"
01/00/1900, $114.92 , $115.85 , $113.51 , $77.32 , $115.68 ,"48,022,400"
01/00/1900, $115.75 , $116.90 , $113.00 , $76.23 , $114.05 ,"83,217,900"
01/00/1900, $113.65 , $118.00 , $113.01 , $77.91 , $116.56 ,"94,495,000"
01/00/1900, $115.85 , $116.39 , $112.00 , $75.61 , $113.13 ,"86,616,100"
01/00/1900, $112.99 , $115.92 , $112.90 , $76.83 , $114.95 ,"76,638,600"
01/00/1900, $114.83 , $116.75 , $114.61 , $77.80 , $116.00 ,"36,034,700"
01/00/1900, $116.15 , $117.98 , $113.81 , $78.89 , $117.62 ,"69,155,100"
01/00/1900, $117.70 , $117.99 , $114.70 , $77.09 , $114.94 ,"68,932,300"
01/00/1900, $114.65 , $115.39 , $112.67 , $75.89 , $113.15 ,"83,899,400"
01/00/1900, $113.75 , $114.25 , $112.02 , $76.16 , $113.55 ,"49,081,700"
01/00/1900, $113.90 , $114.19 , $108.40 , $75.55 , $112.65 ,"108,769,500"
01/00/1900, $112.23 , $112.23 , $108.00 , $73.84 , $110.09 ,"130,066,600"
01/00/1900, $110.05 , $112.97 , $109.82 , $74.37 , $110.89 ,"88,336,600"
01/00/1900, $110.15 , $110.63 , $107.82 , $73.53 , $109.64 ,"98,092,400"
01/00/1900, $109.74 , $113.85 , $109.70 , $76.28 , $113.74 ,"118,432,100"
01/00/1900, $113.90 , $117.90 , $113.65 , $78.46 , $116.99 ,"109,307,600"
01/00/1900, $116.89 , $117.90 , $115.63 , $78.24 , $116.65 ,"82,338,900"
01/00/1900, $117.10 , $117.74 , $114.12 , $77.38 , $115.04 ,"93,657,600"
01/00/1900, $115.09 , $115.77 , $113.30 , $77.03 , $114.52 ,"74,000,400"
01/00/1900, $114.23 , $115.10 , $112.16 , $75.80 , $112.69 ,"101,992,900"
01/00/1900, $111.32 , $113.54 , $110.04 , $74.94 , $111.42 ,"89,196,400"
01/00/1900, $111.62 , $113.67 , $110.20 , $75.92 , $112.88 ,"81,059,900"
01/00/1900, $112.38 , $112.43 , $107.29 , $72.23 , $107.39 ,"95,013,900"
01/00/1900, $107.93 , $109.91 , $106.63 , $72.36 , $107.58 ,"95,625,800"
01/00/1900, $107.64 , $109.36 , $104.90 , $71.11 , $105.72 ,"110,502,300"
01/00/1900, $106.22 , $111.25 , $105.79 , $74.59 , $110.90 ,"134,329,900"
01/00/1900, $110.64 , $110.69 , $108.00 , $73.11 , $108.69 ,"72,312,000"
01/00/1900, $109.05 , $109.13 , $105.90 , $72.12 , $107.22 ,"77,054,400"
01/00/1900, $107.09 , $107.60 , $101.72 , $69.51 , $103.34 ,"118,618,500"
01/00/1900, $103.24 , $104.54 , $98.50 , $68.20 , $101.40 ,"130,328,000"
01/00/1900, $101.92 , $105.03 , $98.68 , $66.78 , $99.28 ,"117,698,100"
01/00/1900, $98.61 , $100.89 , $95.19 , $66.79 , $98.96 ,"168,238,900"
01/00/1900, $99.18 , $99.80 , $93.72 , $67.03 , $99.31 ,"104,063,400"
01/00/1900, $98.98 , $99.70 , $90.32 , $62.00 , $91.85 ,"196,756,600"
01/00/1900, $91.64 , $93.30 , $84.30 , $57.18 , $84.71 ,"289,709,500"
01/00/1900, $84.10 , $85.93 , $77.68 , $57.78 , $85.60 ,"388,024,300"
01/00/1900, $87.50 , $91.55 , $85.62 , $58.58 , $86.79 ,"264,039,800"
01/00/1900, $86.49 , $91.94 , $83.55 , $61.62 , $91.29 ,"245,429,700"
01/00/1900, $89.99 , $94.08 , $88.02 , $62.92 , $93.22 ,"215,024,600"
01/00/1900, $93.46 , $97.15 , $93.10 , $63.85 , $94.60 ,"175,923,300"
01/00/1900, $94.91 , $96.25 , $90.81 , $61.95 , $91.78 ,"181,468,800"
01/00/1900, $90.73 , $91.00 , $87.50 , $60.75 , $90.00 ,"233,559,000"
01/00/1900, $89.10 , $93.33 , $88.25 , $60.52 , $89.67 ,"187,858,900"
01/00/1900, $89.31 , $91.19 , $84.05 , $56.93 , $84.35 ,"225,332,800"
01/00/1900, $83.65 , $85.97 , $81.85 , $56.10 , $82.75 ,"293,981,500"
01/00/1900, $82.00 , $85.77 , $79.58 , $54.78 , $80.80 ,"321,074,300"
01/00/1900, $80.06 , $84.73 , $77.07 , $57.06 , $84.16 ,"371,732,700"
01/00/1900, $83.20 , $89.30 , $83.04 , $60.10 , $88.64 ,"301,912,800"
01/00/1900, $88.12 , $90.90 , $87.57 , $61.15 , $90.20 ,"240,391,200"
01/00/1900, $91.15 , $91.29 , $87.00 , $61.20 , $90.27 ,"234,112,400"
01/00/1900, $91.80 , $93.07 , $89.52 , $60.78 , $89.65 ,"240,841,900"
01/00/1900, $89.51 , $91.55 , $87.45 , $61.97 , $91.40 ,"206,170,000"
01/00/1900, $92.15 , $94.27 , $89.76 , $63.34 , $93.42 ,"186,071,800"
01/00/1900, $93.43 , $94.95 , $91.62 , $63.72 , $93.98 ,"133,280,800"
01/00/1900, $95.47 , $96.05 , $89.98 , $62.40 , $92.03 ,"234,909,400"
01/00/1900, $91.07 , $91.62 , $89.27 , $60.57 , $89.34 ,"180,638,300"
01/00/1900, $89.82 , $91.79 , $88.60 , $61.01 , $89.99 ,"175,506,000"
01/00/1900, $89.59 , $90.61 , $87.38 , $59.53 , $87.38 ,"73,227,600"
01/00/1900, $87.79 , $91.38 , $87.11 , $62.24 , $91.35 ,"140,743,500"
01/00/1900, $91.24 , $93.64 , $91.05 , $63.40 , $93.06 ,"190,900,900"
01/00/1900, $93.54 , $93.86 , $90.15 , $61.77 , $90.66 ,"176,325,100"
01/00/1900, $90.87 , $90.92 , $86.17 , $58.85 , $86.38 ,"203,666,400"
01/00/1900, $85.73 , $87.18 , $84.15 , $58.63 , $86.06 ,"263,688,600"
01/00/1900, $86.14 , $86.81 , $82.97 , $56.84 , $83.42 ,"235,403,000"
01/00/1900, $83.46 , $84.88 , $81.00 , $57.33 , $84.15 ,"245,705,500"
01/00/1900, $84.53 , $85.80 , $83.46 , $58.03 , $85.18 ,"161,160,600"
01/00/1900, $84.93 , $85.23 , $82.22 , $57.84 , $84.90 ,"219,979,200"
01/00/1900, $85.26 , $85.78 , $81.43 , $56.77 , $83.32 ,"223,094,000"
01/00/1900, $82.60 , $84.77 , $79.38 , $57.32 , $84.13 ,"287,646,200"
01/00/1900, $83.46 , $89.88 , $83.22 , $61.09 , $89.67 ,"327,127,500"
01/00/1900, $88.02 , $88.26 , $85.99 , $59.32 , $86.71 ,"257,883,000"
01/00/1900, $85.35 , $88.99 , $84.40 , $60.35 , $88.22 ,"250,130,300"
01/00/1900, $90.34 , $90.85 , $85.71 , $59.62 , $87.15 ,"254,678,700"
01/00/1900, $87.47 , $90.06 , $87.00 , $61.26 , $89.56 ,"175,612,600"
01/00/1900, $89.86 , $92.35 , $88.89 , $61.72 , $90.23 ,"229,653,000"
01/00/1900, $90.44 , $93.47 , $90.30 , $63.76 , $93.21 ,"247,601,000"
01/00/1900, $93.47 , $94.38 , $92.28 , $64.12 , $93.73 ,"195,430,700"
01/00/1900, $93.50 , $95.45 , $93.28 , $64.90 , $94.87 ,"189,895,200"
01/00/1900, $94.15 , $94.42 , $91.59 , $64.14 , $93.76 ,"210,922,100"
01/00/1900, $93.30 , $97.09 , $93.07 , $66.32 , $96.95 ,"184,820,000"
01/00/1900, $97.53 , $101.40 , $96.67 , $67.90 , $99.26 ,"244,539,900"
01/00/1900, $98.77 , $100.90 , $97.77 , $68.11 , $99.56 ,"190,454,900"
01/00/1900, $99.96 , $102.18 , $99.42 , $68.02 , $99.44 ,"193,745,800"
01/00/1900, $99.45 , $99.66 , $96.96 , $67.05 , $97.66 ,"205,880,600"
01/00/1900, $98.22 , $99.85 , $96.43 , $67.79 , $98.74 ,"150,126,700"
01/00/1900, $99.65 , $101.40 , $98.63 , $68.82 , $100.24 ,"188,626,100"
01/00/1900, $101.20 , $101.90 , $98.16 , $68.32 , $99.51 ,"212,534,300"
01/00/1900, $99.45 , $100.34 , $97.85 , $68.81 , $100.23 ,"206,167,000"
01/00/1900, $100.37 , $100.98 , $98.24 , $67.63 , $98.51 ,"220,476,400"
01/00/1900, $98.31 , $99.00 , $96.34 , $67.47 , $98.28 ,"237,511,300"
01/00/1900, $98.26 , $99.85 , $97.84 , $68.39 , $99.62 ,"162,161,100"
01/00/1900, $99.93 , $101.82 , $99.73 , $68.50 , $99.77 ,"180,141,300"
01/00/1900, $99.71 , $101.48 , $98.83 , $69.64 , $101.44 ,"143,567,300"
01/00/1900, $101.64 , $103.70 , $101.05 , $70.60 , $102.83 ,"154,349,800"
01/00/1900, $103.04 , $103.88 , $101.35 , $70.34 , $102.45 ,"194,512,000"
01/00/1900, $102.52 , $104.70 , $101.95 , $71.17 , $103.67 ,"155,666,400"
01/00/1900, $102.85 , $103.29 , $99.85 , $68.88 , $99.95 ,"206,449,100"
01/00/1900, $100.30 , $104.28 , $99.25 , $71.25 , $103.39 ,"266,732,100"
01/00/1900, $103.48 , $105.22 , $102.91 , $72.07 , $104.57 ,"156,499,500"
01/00/1900, $104.71 , $105.89 , $103.98 , $71.85 , $104.26 ,"166,894,200"
01/00/1900, $104.45 , $105.28 , $102.18 , $71.38 , $103.58 ,"185,854,700"
01/00/1900, $103.74 , $105.97 , $103.27 , $72.57 , $105.30 ,"163,256,500"
01/00/1900, $105.75 , $106.72 , $104.90 , $72.78 , $105.61 ,"162,685,200"
01/00/1900, $105.74 , $106.95 , $104.80 , $72.68 , $105.46 ,"158,962,700"
01/00/1900, $104.91 , $105.45 , $103.62 , $71.82 , $104.21 ,"198,958,800"
01/00/1900, $104.69 , $106.66 , $104.68 , $73.36 , $106.45 ,"110,047,500"
01/00/1900, $106.85 , $108.08 , $106.62 , $73.64 , $106.85 ,"178,043,500"
01/00/1900, $106.74 , $108.20 , $105.96 , $74.53 , $108.14 ,"192,440,600"
01/00/1900, $109.17 , $109.73 , $107.48 , $75.05 , $108.90 ,"165,604,600"
01/00/1900, $108.79 , $110.08 , $108.78 , $75.96 , $109.70 ,"68,716,700"
01/00/1900, $110.10 , $112.19 , $109.78 , $77.02 , $111.23 ,"111,617,300"
01/00/1900, $111.69 , $113.50 , $111.59 , $77.82 , $112.39 ,"169,125,700"
01/00/1900, $112.55 , $114.31 , $111.76 , $79.10 , $114.23 ,"186,248,000"
01/00/1900, $114.53 , $115.38 , $113.72 , $79.23 , $114.43 ,"134,721,800"
01/00/1900, $114.39 , $116.50 , $112.56 , $78.58 , $113.48 ,"209,506,200"
01/00/1900, $113.70 , $114.70 , $112.78 , $79.25 , $114.45 ,"177,701,300"
01/00/1900, $114.67 , $116.39 , $114.17 , $79.72 , $115.13 ,"168,279,700"
01/00/1900, $115.85 , $116.60 , $114.32 , $79.55 , $114.88 ,"150,477,300"
01/00/1900, $115.22 , $115.74 , $113.03 , $79.64 , $115.02 ,"180,518,600"
01/00/1900, $115.43 , $116.97 , $114.92 , $80.58 , $116.38 ,"179,999,000"
01/00/1900, $116.34 , $116.62 , $111.10 , $77.95 , $112.58 ,"289,846,500"
01/00/1900, $112.27 , $113.27 , $110.84 , $76.90 , $111.06 ,"267,767,600"
01/00/1900, $110.54 , $111.79 , $108.85 , $77.15 , $111.03 ,"255,699,700"
01/00/1900, $111.63 , $114.84 , $111.58 , $79.66 , $114.64 ,"227,782,600"
01/00/1900, $114.46 , $115.41 , $113.74 , $79.47 , $114.37 ,"151,492,900"
01/00/1900, $114.58 , $115.30 , $112.36 , $79.10 , $113.83 ,"250,279,500"
01/00/1900, $113.55 , $114.67 , $111.78 , $79.46 , $114.36 ,"223,221,500"
01/00/1900, $114.50 , $115.12 , $110.90 , $77.10 , $110.96 ,"247,535,500"
01/00/1900, $111.37 , $113.26 , $109.96 , $76.41 , $109.96 ,"235,295,100"
01/00/1900, $109.44 , $110.81 , $108.06 , $76.46 , $110.04 ,"325,927,300"
01/00/1900, $108.89 , $111.18 , $108.41 , $76.30 , $109.81 ,"225,580,900"
01/00/1900, $110.53 , $113.03 , $109.60 , $78.42 , $112.86 ,"194,280,600"
01/00/1900, $112.46 , $113.58 , $111.87 , $78.50 , $112.98 ,"152,246,700"
01/00/1900, $113.43 , $114.92 , $113.42 , $79.46 , $114.35 ,"122,938,900"
01/00/1900, $113.82 , $114.45 , $112.87 , $78.96 , $113.63 ,"158,913,600"
01/00/1900, $113.75 , $114.94 , $112.67 , $79.39 , $113.84 ,"166,308,000"
01/00/1900, $114.52 , $114.79 , $112.58 , $78.72 , $112.88 ,"213,823,000"
01/00/1900, $112.37 , $112.57 , $111.20 , $77.92 , $111.73 ,"141,242,000"
01/00/1900, $111.52 , $112.39 , $110.44 , $77.21 , $110.71 ,"195,807,400"
01/00/1900, $110.75 , $112.06 , $108.69 , $75.99 , $108.96 ,"264,601,300"
01/00/1900, $109.19 , $110.90 , $108.21 , $77.30 , $110.84 ,"260,618,700"
01/00/1900, $110.19 , $111.36 , $106.62 , $74.52 , $106.85 ,"245,476,100"
01/00/1900, $107.02 , $108.41 , $106.59 , $74.75 , $107.19 ,"237,930,700"
01/00/1900, $107.14 , $110.63 , $107.10 , $77.05 , $110.48 ,"214,351,400"
01/00/1900, $110.55 , $111.63 , $109.85 , $77.72 , $111.45 ,"154,282,000"
01/00/1900, $111.22 , $112.82 , $110.10 , $78.19 , $112.12 ,"196,847,200"
01/00/1900, $112.54 , $113.27 , $112.03 , $78.85 , $113.06 ,"132,517,300"
01/00/1900, $113.31 , $113.74 , $112.68 , $78.91 , $113.15 ,"168,336,700"
01/00/1900, $112.67 , $113.47 , $110.95 , $78.05 , $111.46 ,"206,162,100"
01/00/1900, $111.10 , $113.65 , $110.41 , $79.59 , $113.65 ,"220,704,700"
01/00/1900, $114.10 , $114.68 , $112.35 , $78.79 , $112.51 ,"203,552,200"
01/00/1900, $112.78 , $113.07 , $110.57 , $77.91 , $111.26 ,"243,760,800"
